va	rva	file_off	encoding	text
0x702f8c	0x302f8c	0x302f8c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x702fc4	0x302fc4	0x302fc4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x702ffc	0x302ffc	0x302ffc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703034	0x303034	0x303034	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70306c	0x30306c	0x30306c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7030a4	0x3030a4	0x3030a4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7030dc	0x3030dc	0x3030dc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703114	0x303114	0x303114	ascii	Warning: OnOpenDocument replaces an unsaved document.\n
0x70314c	0x30314c	0x30314c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703184	0x303184	0x303184	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7031bc	0x3031bc	0x3031bc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7031f4	0x3031f4	0x3031f4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70322c	0x30322c	0x30322c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703264	0x303264	0x303264	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70329c	0x30329c	0x30329c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7032d4	0x3032d4	0x3032d4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70330c	0x30330c	0x30330c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703344	0x303344	0x303344	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70337c	0x30337c	0x30337c	ascii	Contents
0x703388	0x303388	0x303388	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7033c0	0x3033c0	0x3033c0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7033f8	0x3033f8	0x3033f8	ascii	Contents
0x703404	0x303404	0x303404	ascii	Contents
0x703410	0x303410	0x303410	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703448	0x303448	0x303448	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703480	0x303480	0x303480	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7034b8	0x3034b8	0x3034b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7034f0	0x3034f0	0x3034f0	ascii	with 
0x7034f8	0x3034f8	0x3034f8	ascii	 doc items
0x703504	0x303504	0x303504	ascii	\nm_dwNextItemNumber = 
0x70351c	0x30351c	0x30351c	ascii	\nm_bLastVisible = 
0x703530	0x303530	0x303530	ascii	\nm_bEmbedded = 
0x70353e	0x30353e	0x30353e	utf16le	 洊江剰潯却杴
0x703540	0x303540	0x303540	ascii	\nm_lpRootStg = 
0x70354e	0x30354e	0x30354e	utf16le	 洊扟慓敭獁潌摡
0x703550	0x303550	0x303550	ascii	\nm_bSameAsLoad = 
0x703564	0x303564	0x303564	ascii	\nm_bRemember = 
0x703572	0x303572	0x303572	utf16le	 洊灟摴
0x703574	0x303574	0x303574	ascii	\nm_ptd = 
0x703584	0x303584	0x303584	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7035bc	0x3035bc	0x3035bc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7035f4	0x3035f4	0x3035f4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70362c	0x30362c	0x30362c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703664	0x303664	0x303664	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x70369c	0x30369c	0x30369c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x7036d4	0x3036d4	0x3036d4	ascii	m_pDocument = 
0x7036e8	0x3036e8	0x3036e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
0x703720	0x303720	0x303720	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
0x703758	0x303758	0x303758	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
0x703790	0x303790	0x303790	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
0x7037c8	0x3037c8	0x3037c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
0x703800	0x303800	0x303800	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703838	0x303838	0x303838	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledoc1.cpp
0x703870	0x303870	0x303870	ascii	CDocItem
0x70387c	0x30387c	0x30387c	ascii	COleDocument
0x70388c	0x30388c	0x30388c	ascii	COleClientItem
0x70389c	0x30389c	0x30389c	ascii	COleServerItem
0x7038ac	0x3038ac	0x3038ac	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x7038e4	0x3038e4	0x3038e4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x70391c	0x30391c	0x30391c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703954	0x303954	0x303954	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x70398c	0x30398c	0x30398c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x7039c4	0x3039c4	0x3039c4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x7039fc	0x3039fc	0x3039fc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703a34	0x303a34	0x303a34	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703a6c	0x303a6c	0x303a6c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703aa4	0x303aa4	0x303aa4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703adc	0x303adc	0x303adc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703b14	0x303b14	0x303b14	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703b4c	0x303b4c	0x303b4c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703b84	0x303b84	0x303b84	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703bbc	0x303bbc	0x303bbc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703bf4	0x303bf4	0x303bf4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703c2c	0x303c2c	0x303c2c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703c64	0x303c64	0x303c64	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703c9c	0x303c9c	0x303c9c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703cd4	0x303cd4	0x303cd4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703d0c	0x303d0c	0x303d0c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\include\afxtempl.h
0x703ee8	0x303ee8	0x303ee8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x703f20	0x303f20	0x303f20	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x703f58	0x303f58	0x303f58	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x703f90	0x303f90	0x303f90	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x703fc8	0x303fc8	0x303fc8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704000	0x304000	0x304000	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704038	0x304038	0x304038	ascii	Exception thrown in destructor
0x704058	0x304058	0x304058	ascii	%s (%s:%d)\n%s\n
0x704068	0x304068	0x304068	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7040a0	0x3040a0	0x3040a0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7040d8	0x3040d8	0x3040d8	ascii	Exception thrown in destructor
0x7040f8	0x3040f8	0x3040f8	ascii	%s (%s:%d)\n
0x704104	0x304104	0x304104	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70413c	0x30413c	0x30413c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704174	0x304174	0x304174	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7041ac	0x3041ac	0x3041ac	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7041e4	0x3041e4	0x3041e4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70421c	0x30421c	0x30421c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704254	0x304254	0x304254	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70428c	0x30428c	0x30428c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7042c4	0x3042c4	0x3042c4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7042fc	0x3042fc	0x3042fc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704334	0x304334	0x304334	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70436c	0x30436c	0x30436c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7043a4	0x3043a4	0x3043a4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7043dc	0x3043dc	0x3043dc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704414	0x304414	0x304414	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70444c	0x30444c	0x30444c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704484	0x304484	0x304484	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7044bc	0x3044bc	0x3044bc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7044f4	0x3044f4	0x3044f4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70452c	0x30452c	0x30452c	ascii	Embedding %lu
0x70453c	0x30453c	0x30453c	ascii	clsid
0x704544	0x304544	0x304544	ascii	DefaultIcon
0x70454c	0x30454c	0x30454c	utf16le	潣n潄卣潨瑲畣t敄慦汵
0x704550	0x304550	0x304550	ascii	DocShortcut
0x70455c	0x30455c	0x30455c	ascii	DefaultIcon
0x704568	0x304568	0x304568	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7045a0	0x3045a0	0x3045a0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7045d8	0x3045d8	0x3045d8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704610	0x304610	0x304610	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704648	0x304648	0x304648	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704680	0x304680	0x304680	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7046b8	0x3046b8	0x3046b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7046f0	0x3046f0	0x3046f0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704728	0x304728	0x304728	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704760	0x304760	0x304760	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704798	0x304798	0x304798	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7047d0	0x3047d0	0x3047d0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704808	0x304808	0x304808	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704840	0x304840	0x304840	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704878	0x304878	0x304878	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7048b0	0x3048b0	0x3048b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7048e8	0x3048e8	0x3048e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704920	0x304920	0x304920	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704958	0x304958	0x304958	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704990	0x304990	0x304990	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7049c8	0x3049c8	0x3049c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704a00	0x304a00	0x304a00	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704a38	0x304a38	0x304a38	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704a70	0x304a70	0x304a70	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704aa8	0x304aa8	0x304aa8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704ae0	0x304ae0	0x304ae0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704b18	0x304b18	0x304b18	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704b50	0x304b50	0x304b50	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704b88	0x304b88	0x304b88	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704bc0	0x304bc0	0x304bc0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704bf8	0x304bf8	0x304bf8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704c30	0x304c30	0x304c30	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704c68	0x304c68	0x304c68	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704ca0	0x304ca0	0x304ca0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704cd8	0x304cd8	0x304cd8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704d10	0x304d10	0x304d10	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704d48	0x304d48	0x304d48	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704d80	0x304d80	0x304d80	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704db8	0x304db8	0x304db8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704df0	0x304df0	0x304df0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704e28	0x304e28	0x304e28	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704e60	0x304e60	0x304e60	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704e98	0x304e98	0x304e98	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704ed0	0x304ed0	0x304ed0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704f08	0x304f08	0x304f08	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704f40	0x304f40	0x304f40	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704f78	0x304f78	0x304f78	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704fb0	0x304fb0	0x304fb0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x704fe8	0x304fe8	0x304fe8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705020	0x305020	0x305020	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705058	0x305058	0x305058	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705090	0x305090	0x305090	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7050c8	0x3050c8	0x3050c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705100	0x305100	0x305100	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705138	0x305138	0x305138	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705170	0x305170	0x305170	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7051a8	0x3051a8	0x3051a8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7051e0	0x3051e0	0x3051e0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705218	0x305218	0x305218	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705250	0x305250	0x305250	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705288	0x305288	0x305288	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7052c0	0x3052c0	0x3052c0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7052f8	0x3052f8	0x3052f8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705330	0x305330	0x305330	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705368	0x305368	0x305368	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7053a0	0x3053a0	0x3053a0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7053d8	0x3053d8	0x3053d8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705410	0x305410	0x305410	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705448	0x305448	0x305448	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705480	0x305480	0x305480	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7054b8	0x3054b8	0x3054b8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7054f0	0x3054f0	0x3054f0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705528	0x305528	0x305528	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705560	0x305560	0x305560	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705598	0x305598	0x305598	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7055d0	0x3055d0	0x3055d0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705608	0x305608	0x305608	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705640	0x305640	0x305640	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705678	0x305678	0x305678	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7056b0	0x3056b0	0x3056b0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7056e8	0x3056e8	0x3056e8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705720	0x305720	0x305720	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705758	0x305758	0x305758	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705790	0x305790	0x305790	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7057c8	0x3057c8	0x3057c8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705800	0x305800	0x305800	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705838	0x305838	0x305838	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705870	0x305870	0x305870	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7058a8	0x3058a8	0x3058a8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7058e0	0x3058e0	0x3058e0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705918	0x305918	0x305918	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705950	0x305950	0x305950	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705988	0x305988	0x305988	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7059c0	0x3059c0	0x3059c0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7059f8	0x3059f8	0x3059f8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705a30	0x305a30	0x305a30	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705a68	0x305a68	0x305a68	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705aa0	0x305aa0	0x305aa0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705ad8	0x305ad8	0x305ad8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705b10	0x305b10	0x305b10	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705b48	0x305b48	0x305b48	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705b80	0x305b80	0x305b80	ascii	Warning OnNewDocument failed during COleClientItem::CreateXXXX\n
0x705bb4	0x305bb4	0x305bb4	utf16le	牃慥整塘塘\n
0x705bc0	0x305bc0	0x305bc0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705bf8	0x305bf8	0x305bf8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705c30	0x305c30	0x305c30	ascii	Warning: unable to create child storage %s.\n
0x705c60	0x305c60	0x305c60	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705c98	0x305c98	0x305c98	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705cd0	0x305cd0	0x305cd0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705d08	0x305d08	0x305d08	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705d40	0x305d40	0x305d40	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705d78	0x305d78	0x305d78	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705db0	0x305db0	0x305db0	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705de8	0x305de8	0x305de8	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705e20	0x305e20	0x305e20	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705e58	0x305e58	0x305e58	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705e90	0x305e90	0x305e90	ascii	Warning: unable to open child storage %s.\n
0x705ebc	0x305ebc	0x305ebc	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705ef4	0x305ef4	0x305ef4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705f2c	0x305f2c	0x305f2c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705f64	0x305f64	0x305f64	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705f9c	0x305f9c	0x305f9c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x705fd4	0x305fd4	0x305fd4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70600c	0x30600c	0x30600c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x706044	0x306044	0x306044	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x70607c	0x30607c	0x30607c	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
0x7060b4	0x3060b4	0x3060b4	ascii	Warning: unable to create child storage %s.\n
0x7060e4	0x3060e4	0x3060e4	ascii	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olecli1.cpp
